id,FRAUDE,VALOR,HORA_AUX,Dist_max_NAL,Canal1,FECHA,COD_PAIS,CANAL,DIASEM,DIAMES,FECHA_VIN,OFICINA_VIN,SEXO,SEGMENTO,EDAD,INGRESOS,EGRESOS,NROPAISES,Dist_Sum_INTER,Dist_Mean_INTER,Dist_Max_INTER,NROCIUDADES,Dist_Mean_NAL,Dist_HOY,Dist_sum_NAL,QUINCENA
9000000121,0,145334.08,12,70.8,POS,20150520,US,POS,Miercoles,20,20110726.0,640.0,M,Personal Plus,27.0,2400000.0,1500000.0,1,0.0,0.0,0.0,3,51.15,4552.41,204.59,Quincena_2
9000000122,0,1455283.61,19,711.63,POS,20150524,US,MCI,Domingo,24,20080717.0,442.0,F,Personal Plus,26.0,2500000.0,500000.0,2,3237.1,1618.55,1618.55,4,526.5,4552.41,4212.01,Quincena_2
9000000123,0,1456123.2,17,1.0,ATM_INT,20150505,US,ATM_INT,Martes,5,20140625.0,2.0,F,Personal,21.0,300000.0,0.0,2,4552.41,4552.41,4552.41,1,0.0,4552.41,1.0,Quincena_1
9000000124,0,1461547.5,18,1.0,ATM_INT,20150518,US,ATM_INT,Lunes,18,20120614.0,53.0,F,Personal,22.0,400000.0,200000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_2
9000000125,1,148662.36,5,243.62,ATM_INT,20150507,US,ATM_INT,Jueves,7,20120223.0,272.0,M,Personal Plus,28.0,1000000.0,800000.0,1,0.0,0.0,0.0,2,243.62,4552.41,974.49,Quincena_1
9000000126,1,148662.36,5,304.29,ATM_INT,20150507,US,ATM_INT,Jueves,7,20121024.0,749.0,M,Personal Plus,24.0,3567900.0,1500000.0,1,0.0,0.0,0.0,3,290.88,4552.41,1163.54,Quincena_1
9000000127,0,149755.02,11,44.82,POS,20150503,US,POS,Domingo,3,20070627.0,72.0,M,Personal Plus,26.0,1984000.0,800000.0,1,0.0,0.0,0.0,5,20.13,4552.41,221.48,Quincena_1
9000000128,0,149755.02,11,44.82,POS,20150503,US,POS,Domingo,3,20070627.0,72.0,M,Personal Plus,26.0,1984000.0,800000.0,1,0.0,0.0,0.0,5,20.13,4552.41,221.48,Quincena_1
9000000129,0,15089.52,18,74.29,POS,20150524,US,MCI,Domingo,24,20070424.0,226.0,M,Personal Plus,28.0,8008000.0,3000000.0,2,9104.82,4552.41,4552.41,2,74.29,4552.41,148.59,Quincena_2
9000000130,0,151232.05,11,279.77,POS,20150515,US,POS,Viernes,15,20110304.0,907.0,M,Personal Plus,24.0,2000000.0,0.0,5,27357.87,3908.27,7857.49,5,144.63,4552.41,1157.01,Quincena_1
9000000131,1,151246.09,18,659.13,ATM_INT,20150509,US,ATM_INT,Sabado,9,20020903.0,789.0,F,Personal Plus,20.0,2800000.0,2200000.0,2,9104.82,4552.41,4552.41,3,137.89,4552.41,3033.63,Quincena_1
9000000132,0,1516697.84,23,1.0,ATM_INT,20150523,US,ATM_INT,Sabado,23,20070411.0,783.0,F,Personal Plus,27.0,1856000.0,1000000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_2
9000000133,1,151808.72,11,33.24,ATM_INT,20150504,US,ATM_INT,Lunes,4,20131019.0,678.0,M,Personal,23.0,800000.0,0.0,1,0.0,0.0,0.0,2,33.24,4552.41,66.49,Quincena_1
9000000134,0,15227.02,15,243.62,POS,20150507,US,POS,Jueves,7,20060405.0,113.0,M,Personal Plus,29.0,9200000.0,2400000.0,3,11739.9,1956.65,3782.13,4,64.03,4552.41,576.3,Quincena_1
9000000135,0,152313.04,19,61.45,ATM_INT,20150511,US,ATM_INT,Lunes,11,20009198.120707244,416.426385583135,F,Personal Plus,40.010540632437944,14491037.206052363,8506309.151649099,1,0.0,0.0,0.0,2,61.45,4552.41,122.9,Quincena_1
9000000136,0,15383.4,5,733.11,POS,20150520,US,MCI,Miercoles,20,20080617.0,32.0,F,Personal Plus,22.0,4000000.0,2000000.0,3,48002.68,5333.63,8455.65,4,236.03,4552.41,3068.4,Quincena_2
9000000137,1,154071.12,13,1.0,ATM_INT,20150523,US,ATM_INT,Sabado,23,20150220.0,547.0,M,Emprendedor,20.0,4000000.0,2500000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_2
9000000138,0,154074.6,22,240.94,POS,20150521,US,MCI,Jueves,21,20070207.0,42.0,F,Personal Plus,27.0,2500000.0,800000.0,2,13657.23,4552.41,4552.41,2,240.94,4552.41,481.89,Quincena_2
9000000139,0,154188.32,21,698.52,POS,20150515,US,MCI,Viernes,15,20040823.0,767.0,F,Personal Plus,28.0,4000000.0,2000000.0,1,0.0,0.0,0.0,4,586.85,4552.41,4107.94,Quincena_1
9000000140,0,154251.64,22,659.13,POS,20150521,US,MCI,Jueves,21,20011022.0,230.0,F,Personal Plus,25.0,2200000.0,0.0,1,0.0,0.0,0.0,5,102.33,4552.41,2455.96,Quincena_2
9000000141,1,154268.61,22,294.43,ATM_INT,20150520,US,ATM_INT,Miercoles,20,20050730.0,777.0,M,Personal Plus,28.0,3546400.0,1150000.0,1,0.0,0.0,0.0,5,107.08,4552.41,1070.77,Quincena_2
9000000142,0,158161.02,11,614.04,POS,20150501,PA,POS,Viernes,1,20070704.0,678.0,M,Personal Plus,28.0,4210000.0,100000.0,1,0.0,0.0,0.0,7,336.36,1043.91,2690.86,Quincena_1
9000000143,0,158161.02,11,614.04,POS,20150501,PA,POS,Viernes,1,20070704.0,678.0,M,Personal Plus,28.0,4210000.0,100000.0,1,0.0,0.0,0.0,7,336.36,1043.91,2690.86,Quincena_1
9000000144,0,158275.04,13,23.59,POS,20150524,US,POS,Domingo,24,20041230.0,438.0,M,PYME,26.0,60569982.0,55196483.0,1,0.0,0.0,0.0,5,10.71,4552.41,278.58,Quincena_2
9000000145,0,160280.07,19,533.63,POS,20150513,PA,POS,Miercoles,13,20060120.0,666.0,F,Personal Plus,28.0,1680000.0,1747000.0,2,9104.82,4552.41,4552.41,5,252.8,1043.91,1769.63,Quincena_1
9000000146,0,16121.09,13,9.34,POS,20150515,US,POS,Viernes,15,20009198.120707244,416.426385583135,F,Personal Plus,40.010540632437944,14491037.206052363,8506309.151649099,2,4552.41,4552.41,4552.41,2,9.34,4552.41,9.34,Quincena_1
9000000147,0,161357.27,20,711.63,POS,20150524,US,MCI,Domingo,24,20080717.0,442.0,F,Personal Plus,26.0,2500000.0,500000.0,2,3237.1,1618.55,1618.55,4,526.5,4552.41,4212.01,Quincena_2
9000000148,0,162344.85,20,659.13,POS,20150521,US,MCI,Jueves,21,20011022.0,230.0,F,Personal Plus,25.0,2200000.0,0.0,1,0.0,0.0,0.0,5,102.33,4552.41,2455.96,Quincena_2
9000000149,0,162461.04,18,662.36,POS,20150519,US,POS,Martes,19,20130510.0,442.0,F,Personal Plus,29.0,2000000.0,200000.0,1,0.0,0.0,0.0,2,662.36,4552.41,3974.17,Quincena_2
9000000150,1,163762.8,19,614.04,ATM_INT,20150513,MX,ATM_INT,Miercoles,13,20120523.0,777.0,F,Emprendedor,28.0,3200000.0,200000.0,1,0.0,0.0,0.0,3,429.84,3854.54,2579.04,Quincena_1
9000000151,0,163926.33,2,662.36,POS,20150529,US,MCI,Viernes,29,20110208.0,434.0,F,Personal Plus,25.0,3000000.0,700000.0,2,4552.41,4552.41,4552.41,3,638.2,4552.41,2552.8,Quincena_2
9000000152,0,164522.28,2,18.78,POS,20150519,US,MCI,Martes,19,20110503.0,298.0,F,Personal Plus,24.0,1660900.0,100000.0,1,0.0,0.0,0.0,3,10.92,4552.41,130.98,Quincena_2
9000000153,0,16675.5,21,698.52,POS,20150515,US,MCI,Viernes,15,20040823.0,767.0,F,Personal Plus,28.0,4000000.0,2000000.0,1,0.0,0.0,0.0,4,586.85,4552.41,4107.94,Quincena_1
9000000154,0,166828.1,21,221.58,POS,20150510,US,MCI,Domingo,10,20041021.0,582.0,F,Personal Plus,20.0,2400000.0,600000.0,1,0.0,0.0,0.0,4,168.11,4552.41,840.54,Quincena_1
9000000155,0,16709.14,17,1.0,POS,20150510,US,MCI,Domingo,10,20009198.120707244,416.426385583135,F,Personal Plus,40.010540632437944,14491037.206052363,8506309.151649099,2,18209.64,4552.41,4552.41,1,0.0,4552.41,1.0,Quincena_1
9000000156,1,1675514.57,21,239.21,ATM_INT,20150509,US,ATM_INT,Sabado,9,20009198.120707244,416.426385583135,F,Personal Plus,40.010540632437944,14491037.206052363,8506309.151649099,1,0.0,0.0,0.0,3,107.92,4552.41,755.46,Quincena_1
9000000157,0,168525.03,11,614.04,POS,20150501,PA,POS,Viernes,1,20070704.0,678.0,M,Personal Plus,28.0,4210000.0,100000.0,1,0.0,0.0,0.0,7,336.36,1043.91,2690.86,Quincena_1
9000000158,1,1690354.64,20,733.11,ATM_INT,20150514,US,ATM_INT,Jueves,14,20051126.0,230.0,M,Personal Plus,29.0,4500000.0,2000000.0,1,0.0,0.0,0.0,7,176.85,4552.41,2652.8,Quincena_1
9000000159,1,170528.4,22,1217.57,ATM_INT,20150521,GT,ATM_INT,Jueves,21,20120530.0,84.0,F,Personal Plus,28.0,1000000.0,200000.0,1,0.0,0.0,0.0,3,730.59,2370.55,2922.38,Quincena_2
9000000160,1,1713674.75,19,1217.57,ATM_INT,20150516,US,ATM_INT,Sabado,16,20110120.0,193.0,M,Personal Plus,25.0,2000000.0,1700000.0,1,0.0,0.0,0.0,2,1217.57,4552.41,1217.57,Quincena_2
9000000161,1,1713674.75,16,399.63,ATM_INT,20150516,US,ATM_INT,Sabado,16,20121026.0,649.0,M,Personal,22.0,350000.0,200000.0,1,0.0,0.0,0.0,3,148.75,4552.41,892.5,Quincena_2
9000000162,0,172222.02,23,711.63,POS,20150524,US,POS,Domingo,24,20080717.0,442.0,F,Personal Plus,26.0,2500000.0,500000.0,2,3237.1,1618.55,1618.55,4,526.5,4552.41,4212.01,Quincena_2
9000000163,0,17328.01,17,131.71,POS,20150521,US,POS,Jueves,21,20140715.0,108.0,F,Personal Plus,26.0,5000000.0,2383000.0,1,0.0,0.0,0.0,3,96.58,4552.41,386.33,Quincena_2
9000000164,0,1736006.2,2,574.65,POS,20150515,US,MCI,Viernes,15,20021029.0,850.0,F,Preferencial,27.0,300000.0,300000.0,1,0.0,0.0,0.0,5,368.21,4552.41,2577.47,Quincena_1
9000000165,0,179056.07,18,191.46,POS,20150502,US,POS,Sabado,2,20100125.0,298.0,F,Personal Plus,29.0,3191000.0,900000.0,1,0.0,0.0,0.0,4,83.29,4552.41,1332.59,Quincena_1
9000000166,0,179056.07,18,191.46,POS,20150502,US,POS,Sabado,2,20100125.0,298.0,F,Personal Plus,29.0,3191000.0,900000.0,1,0.0,0.0,0.0,4,83.29,4552.41,1332.59,Quincena_1
9000000167,0,179743.01,12,131.63,POS,20150515,US,POS,Viernes,15,20100315.0,693.0,F,Personal Plus,28.0,2450000.0,300000.0,1,0.0,0.0,0.0,4,55.18,4552.41,331.11,Quincena_1
9000000168,0,180764.09,20,304.29,POS,20150517,US,POS,Domingo,17,20110727.0,299.0,F,Personal Plus,28.0,2450000.0,245000.0,2,9104.82,4552.41,4552.41,3,189.29,4552.41,757.17,Quincena_2
9000000169,0,18105.9,19,243.62,POS,20150516,US,MCI,Sabado,16,20090925.0,634.0,F,Personal Plus,24.0,2000000.0,1500000.0,1,0.0,0.0,0.0,4,119.41,4552.41,716.44,Quincena_2
9000000170,0,18330.03,14,1.0,POS,20150514,US,POS,Jueves,14,19970109.0,342.0,M,Personal Plus,28.0,1000000.0,0.0,3,45165.05,4105.91,4552.41,1,0.0,4552.41,1.0,Quincena_1
9000000171,0,184760.04,19,131.63,POS,20150515,US,POS,Viernes,15,20100315.0,693.0,F,Personal Plus,28.0,2450000.0,300000.0,1,0.0,0.0,0.0,4,55.18,4552.41,331.11,Quincena_1
9000000172,0,184879.03,13,131.63,POS,20150515,US,POS,Viernes,15,20100315.0,693.0,F,Personal Plus,28.0,2450000.0,300000.0,1,0.0,0.0,0.0,4,55.18,4552.41,331.11,Quincena_1
9000000173,0,186450.08,12,659.13,POS,20150521,US,POS,Jueves,21,20011022.0,230.0,F,Personal Plus,25.0,2200000.0,0.0,1,0.0,0.0,0.0,5,102.33,4552.41,2455.96,Quincena_2
9000000174,0,186581.91,15,23.59,POS,20150524,US,MCI,Domingo,24,20041230.0,438.0,M,PYME,26.0,60569982.0,55196483.0,1,0.0,0.0,0.0,5,10.71,4552.41,278.58,Quincena_2
9000000175,0,18736.75,20,243.62,POS,20150523,US,MCI,Sabado,23,20110923.0,551.0,F,Personal Plus,26.0,2383000.0,400000.0,1,0.0,0.0,0.0,4,92.18,4552.41,553.1,Quincena_2
9000000176,0,18997.28,6,733.11,POS,20150520,US,MCI,Miercoles,20,20080617.0,32.0,F,Personal Plus,22.0,4000000.0,2000000.0,3,48002.68,5333.63,8455.65,4,236.03,4552.41,3068.4,Quincena_2
9000000177,0,190455.86,4,659.13,POS,20150503,US,MCI,Domingo,3,20140303.0,48.0,M,Preferencial,27.0,8008000.0,2600000.0,3,46968.31,11742.08,15028.51,9,422.42,4552.41,10982.94,Quincena_1
9000000178,0,190455.86,4,659.13,POS,20150503,US,MCI,Domingo,3,20140303.0,48.0,M,Preferencial,27.0,8008000.0,2600000.0,3,46968.31,11742.08,15028.51,9,422.42,4552.41,10982.94,Quincena_1
9000000179,0,1911307.07,11,61.45,POS,20150502,US,POS,Sabado,2,20030109.0,777.0,F,Personal,23.0,160000.0,0.0,1,0.0,0.0,0.0,2,61.45,4552.41,122.9,Quincena_1
9000000180,0,1911307.07,11,61.45,POS,20150502,US,POS,Sabado,2,20030109.0,777.0,F,Personal,23.0,160000.0,0.0,1,0.0,0.0,0.0,2,61.45,4552.41,122.9,Quincena_1
9000000181,0,193085.01,11,294.43,POS,20150521,PA,POS,Jueves,21,20070628.0,191.0,F,Personal Plus,26.0,1900000.0,1100000.0,3,5707.06,951.18,1043.91,5,233.23,1043.91,1632.6,Quincena_2
9000000182,1,195914.91,17,1.0,ATM_INT,20150515,US,ATM_INT,Viernes,15,20150220.0,304.0,M,Personal,19.0,800000.0,200000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_1
9000000183,1,195914.91,19,659.13,ATM_INT,20150515,US,ATM_INT,Viernes,15,20071227.0,658.0,F,Personal Plus,24.0,1100000.0,1100000.0,1,0.0,0.0,0.0,2,659.13,4552.41,1318.26,Quincena_1
9000000184,0,196320.04,19,304.29,POS,20150517,US,POS,Domingo,17,20110727.0,299.0,F,Personal Plus,28.0,2450000.0,245000.0,2,9104.82,4552.41,4552.41,3,189.29,4552.41,757.17,Quincena_2
9000000185,1,196617.19,5,659.13,ATM_INT,20150507,US,ATM_INT,Jueves,7,20110126.0,640.0,F,Personal Plus,22.0,1200000.0,700000.0,1,0.0,0.0,0.0,2,659.13,4552.41,1318.26,Quincena_1
9000000186,1,196617.19,5,181.91,ATM_INT,20150507,US,ATM_INT,Jueves,7,20070331.0,69.0,F,Personal,22.0,200000.0,100000.0,1,0.0,0.0,0.0,2,181.91,4552.41,363.83,Quincena_1
9000000187,0,200344.9,18,243.62,POS,20150523,AR,MCI,Sabado,23,20130527.0,617.0,F,Personal Plus,20.0,1537576.0,100000.0,2,4308.01,4308.01,4308.01,2,243.62,4308.01,243.62,Quincena_2
9000000188,0,20202.09,17,243.62,POS,20150501,US,POS,Viernes,1,20120531.0,331.0,M,Personal Plus,27.0,7000000.0,2000000.0,2,63733.74,4552.41,4552.41,7,70.04,4552.41,2241.26,Quincena_1
9000000189,0,20202.09,17,243.62,POS,20150501,US,POS,Viernes,1,20120531.0,331.0,M,Personal Plus,27.0,7000000.0,2000000.0,2,63733.74,4552.41,4552.41,7,70.04,4552.41,2241.26,Quincena_1
9000000190,0,203027.49,1,18.78,POS,20150519,US,MCI,Martes,19,20110503.0,298.0,F,Personal Plus,24.0,1660900.0,100000.0,1,0.0,0.0,0.0,3,10.92,4552.41,130.98,Quincena_2
9000000191,0,2049120.22,16,13.67,POS,20150510,US,MCI,Domingo,10,20071016.0,9.0,F,Personal Plus,27.0,2100000.0,600000.0,2,9104.82,4552.41,4552.41,5,9.63,4552.41,182.97,Quincena_1
9000000192,0,205016.07,12,659.13,POS,20150521,US,POS,Jueves,21,20011022.0,230.0,F,Personal Plus,25.0,2200000.0,0.0,1,0.0,0.0,0.0,5,102.33,4552.41,2455.96,Quincena_2
9000000193,0,205373.01,14,741.95,POS,20150502,PA,POS,Sabado,2,20080723.0,690.0,M,Personal Plus,28.0,3233160.0,500000.0,1,0.0,0.0,0.0,5,285.83,1043.91,1714.96,Quincena_1
9000000194,0,205373.01,14,741.95,POS,20150502,PA,POS,Sabado,2,20080723.0,690.0,M,Personal Plus,28.0,3233160.0,500000.0,1,0.0,0.0,0.0,5,285.83,1043.91,1714.96,Quincena_1
9000000195,1,207265.43,19,1.0,POS,20150528,EC,MCI,Jueves,28,20100505.0,570.0,M,Personal,22.0,400000.0,170000.0,4,26294.63,6573.66,10274.58,1,0.0,904.81,1.0,Quincena_2
9000000196,0,210084.08,19,131.63,POS,20150515,US,POS,Viernes,15,20100315.0,693.0,F,Personal Plus,28.0,2450000.0,300000.0,1,0.0,0.0,0.0,4,55.18,4552.41,331.11,Quincena_1
9000000197,0,211081.19,21,659.13,POS,20150521,US,MCI,Jueves,21,20011022.0,230.0,F,Personal Plus,25.0,2200000.0,0.0,1,0.0,0.0,0.0,5,102.33,4552.41,2455.96,Quincena_2
9000000198,1,21127.6,19,614.04,ATM_INT,20150513,MX,ATM_INT,Miercoles,13,20120523.0,777.0,F,Emprendedor,28.0,3200000.0,200000.0,1,0.0,0.0,0.0,3,429.84,3854.54,2579.04,Quincena_1
9000000199,0,21258.01,11,131.63,POS,20150515,US,POS,Viernes,15,20100315.0,693.0,F,Personal Plus,28.0,2450000.0,300000.0,1,0.0,0.0,0.0,4,55.18,4552.41,331.11,Quincena_1
9000000200,0,2166306.03,17,51.26,POS,20150508,US,POS,Viernes,8,20061003.0,267.0,F,Personal Plus,28.0,3295000.0,1600000.0,5,13876.62,1982.37,3854.54,4,24.12,4552.41,192.93,Quincena_1
9000000201,0,217581.05,19,659.13,POS,20150521,US,MCI,Jueves,21,20011022.0,230.0,F,Personal Plus,25.0,2200000.0,0.0,1,0.0,0.0,0.0,5,102.33,4552.41,2455.96,Quincena_2
9000000202,0,2185575.05,21,614.04,POS,20150528,US,MCI,Jueves,28,20009198.120707244,416.426385583135,F,Personal Plus,40.010540632437944,14491037.206052363,8506309.151649099,1,0.0,0.0,0.0,2,614.04,4552.41,1228.07,Quincena_2
9000000203,0,221058.52,19,574.65,POS,20150515,US,MCI,Viernes,15,20021029.0,850.0,F,Preferencial,27.0,300000.0,300000.0,1,0.0,0.0,0.0,5,368.21,4552.41,2577.47,Quincena_1
9000000204,0,223853.03,21,74.29,POS,20150524,US,MCI,Domingo,24,20070424.0,226.0,M,Personal Plus,28.0,8008000.0,3000000.0,2,9104.82,4552.41,4552.41,2,74.29,4552.41,148.59,Quincena_2
9000000205,1,22776.7,18,238.34,ATM_INT,20150513,CR,ATM_INT,Miercoles,13,20100624.0,17.0,F,Personal Plus,26.0,1500000.0,1000000.0,3,16813.9,4203.47,4552.41,2,238.34,1482.35,476.68,Quincena_1
9000000206,0,22799.07,6,1.0,POS,20150501,US,MCI,Viernes,1,20009198.120707244,416.426385583135,F,Personal Plus,40.010540632437944,14491037.206052363,8506309.151649099,2,9104.82,4552.41,4552.41,1,0.0,4552.41,1.0,Quincena_1
9000000207,0,22799.07,6,1.0,POS,20150501,US,MCI,Viernes,1,20009198.120707244,416.426385583135,F,Personal Plus,40.010540632437944,14491037.206052363,8506309.151649099,2,9104.82,4552.41,4552.41,1,0.0,4552.41,1.0,Quincena_1
9000000208,0,22819.06,16,294.43,POS,20150518,US,POS,Lunes,18,20120116.0,48.0,M,Personal Plus,29.0,2100000.0,800000.0,1,0.0,0.0,0.0,4,232.42,4552.41,1859.33,Quincena_2
9000000209,0,22962.09,17,294.43,POS,20150519,US,POS,Martes,19,20050621.0,18.0,M,Personal Plus,28.0,4700000.0,1000000.0,3,16813.9,4203.47,4552.41,5,173.8,4552.41,6604.38,Quincena_2
9000000210,0,231223.75,19,113.52,ATM_INT,20150518,CR,ATM_INT,Lunes,18,20060116.0,932.0,F,Personal Plus,27.0,1000000.0,700000.0,1,0.0,0.0,0.0,4,65.76,1482.35,394.56,Quincena_2
9000000211,1,231223.75,14,399.63,ATM_INT,20150516,CR,ATM_INT,Sabado,16,20111214.0,661.0,M,Personal,28.0,700000.0,100000.0,1,0.0,0.0,0.0,3,286.5,1482.35,1145.98,Quincena_2
9000000212,1,237085.71,14,243.62,ATM_INT,20150520,CR,ATM_INT,Miercoles,20,20110212.0,168.0,F,Personal Plus,28.0,3506455.0,900000.0,1,0.0,0.0,0.0,3,228.93,1482.35,1373.56,Quincena_2
9000000213,1,237135.45,22,659.13,ATM_INT,20150520,CR,ATM_INT,Miercoles,20,20130730.0,412.0,M,Emprendedor,27.0,589000.0,0.0,1,0.0,0.0,0.0,3,481.71,1482.35,963.42,Quincena_2
9000000214,0,23856.07,5,1.0,POS,20150501,US,POS,Viernes,1,20080708.0,613.0,F,Personal Plus,28.0,3000000.0,200000.0,2,1043.91,1043.91,1043.91,1,0.0,4552.41,1.0,Quincena_1
9000000215,1,23878.62,22,1217.57,ATM_INT,20150522,CR,ATM_INT,Viernes,22,20101012.0,582.0,F,Personal,28.0,154000.0,300000.0,4,29677.95,2967.8,3854.54,5,469.28,1482.35,3754.24,Quincena_2
9000000216,1,240376.85,5,23.31,ATM_INT,20150515,EC,ATM_INT,Viernes,15,20120117.0,191.0,F,Personal Plus,21.0,2600000.0,2000000.0,1,0.0,0.0,0.0,2,23.31,904.81,512.84,Quincena_1
9000000217,1,240376.85,5,23.31,ATM_INT,20150515,EC,ATM_INT,Viernes,15,20120117.0,191.0,F,Personal Plus,21.0,2600000.0,2000000.0,1,0.0,0.0,0.0,2,23.31,904.81,512.84,Quincena_1
9000000218,1,240979.55,14,461.26,ATM_INT,20150504,EC,ATM_INT,Lunes,4,20100107.0,82.0,F,Personal Plus,22.0,1000000.0,900000.0,2,4552.41,4552.41,4552.41,6,115.51,904.81,1617.18,Quincena_1
9000000219,1,240979.55,14,461.26,ATM_INT,20150504,EC,ATM_INT,Lunes,4,20100107.0,82.0,F,Personal Plus,22.0,1000000.0,900000.0,2,4552.41,4552.41,4552.41,6,115.51,904.81,1617.18,Quincena_1
9000000220,0,240979.55,17,243.62,ATM_INT,20150504,EC,ATM_INT,Lunes,4,20081128.0,497.0,F,Personal,23.0,800000.0,720000.0,2,1618.55,1618.55,1618.55,4,154.95,904.81,619.79,Quincena_1
9000000221,0,241290.18,20,574.65,POS,20150515,US,MCI,Viernes,15,20021029.0,850.0,F,Preferencial,27.0,300000.0,300000.0,1,0.0,0.0,0.0,5,368.21,4552.41,2577.47,Quincena_1
9000000222,1,243295.5,1,733.11,ATM_INT,20150531,CR,ATM_INT,Domingo,31,20121227.0,180.0,F,Personal Plus,27.0,3200000.0,1000000.0,2,2370.55,2370.55,2370.55,5,371.59,1482.35,2972.72,Quincena_2
9000000223,1,243591.25,22,352.24,ATM_INT,20150516,EC,ATM_INT,Sabado,16,20020926.0,430.0,F,Personal Plus,24.0,3000000.0,2500000.0,5,39255.32,4361.7,10507.27,3,133.14,904.81,399.43,Quincena_2
9000000224,1,243591.25,3,243.62,ATM_INT,20150517,EC,ATM_INT,Domingo,17,20131022.0,373.0,F,Personal Plus,19.0,1000000.0,0.0,1,0.0,0.0,0.0,4,152.06,904.81,2128.86,Quincena_2
9000000225,1,243591.25,2,243.62,ATM_INT,20150517,EC,ATM_INT,Domingo,17,20131022.0,373.0,F,Personal Plus,19.0,1000000.0,0.0,1,0.0,0.0,0.0,4,152.06,904.81,2128.86,Quincena_2
9000000226,1,243591.25,22,352.24,ATM_INT,20150516,EC,ATM_INT,Sabado,16,20020926.0,430.0,F,Personal Plus,24.0,3000000.0,2500000.0,5,39255.32,4361.7,10507.27,3,133.14,904.81,399.43,Quincena_2
9000000227,1,243591.25,3,243.62,ATM_INT,20150517,EC,ATM_INT,Domingo,17,20131022.0,373.0,F,Personal Plus,19.0,1000000.0,0.0,1,0.0,0.0,0.0,4,152.06,904.81,2128.86,Quincena_2
9000000228,1,243591.25,3,243.62,ATM_INT,20150517,EC,ATM_INT,Domingo,17,20131022.0,373.0,F,Personal Plus,19.0,1000000.0,0.0,1,0.0,0.0,0.0,4,152.06,904.81,2128.86,Quincena_2
9000000229,1,243591.25,3,243.62,ATM_INT,20150517,EC,ATM_INT,Domingo,17,20131022.0,373.0,F,Personal Plus,19.0,1000000.0,0.0,1,0.0,0.0,0.0,4,152.06,904.81,2128.86,Quincena_2
9000000230,1,243990.28,17,1.0,ATM_INT,20150515,US,ATM_INT,Viernes,15,20150220.0,304.0,M,Personal,19.0,800000.0,200000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_1
9000000231,1,243990.28,19,659.13,ATM_INT,20150515,US,ATM_INT,Viernes,15,20071227.0,658.0,F,Personal Plus,24.0,1100000.0,1100000.0,1,0.0,0.0,0.0,2,659.13,4552.41,1318.26,Quincena_1
9000000232,0,245303.66,15,1217.57,ATM_INT,20150511,US,ATM_INT,Lunes,11,20100513.0,601.0,M,Personal Plus,28.0,2100000.0,800000.0,1,0.0,0.0,0.0,2,1217.57,4552.41,1217.57,Quincena_1
9000000233,1,245801.54,19,1.0,ATM_INT,20150502,US,ATM_INT,Sabado,2,20120216.0,795.0,F,Personal,21.0,100000.0,80000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_1
9000000234,0,246383.28,22,9.34,ATM_INT,20150515,US,ATM_INT,Viernes,15,20009198.120707244,416.426385583135,F,Personal Plus,40.010540632437944,14491037.206052363,8506309.151649099,2,4552.41,4552.41,4552.41,2,9.34,4552.41,9.34,Quincena_1
9000000235,0,247149.9,17,243.62,ATM_INT,20150513,US,ATM_INT,Miercoles,13,20080409.0,178.0,M,Personal,26.0,461500.0,0.0,1,0.0,0.0,0.0,3,127.82,4552.41,511.27,Quincena_1
9000000236,1,247269.4,23,1.0,ATM_INT,20150513,US,ATM_INT,Miercoles,13,20090723.0,4.0,F,Personal Plus,27.0,2200000.0,0.0,2,9104.82,4552.41,4552.41,1,0.0,4552.41,1.0,Quincena_1
9000000237,1,247269.4,23,1.0,ATM_INT,20150513,US,ATM_INT,Miercoles,13,20090723.0,4.0,F,Personal Plus,27.0,2200000.0,0.0,2,9104.82,4552.41,4552.41,1,0.0,4552.41,1.0,Quincena_1
9000000238,0,2475993.34,21,1.0,POS,20150509,US,MCI,Sabado,9,20110614.0,48.0,F,Personal Plus,24.0,5000000.0,3000000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_1
9000000239,0,247600.79,20,659.13,ATM_INT,20150502,US,ATM_INT,Sabado,2,20081205.0,180.0,F,Personal Plus,28.0,1000000.0,600000.0,1,0.0,0.0,0.0,2,659.13,4552.41,1318.26,Quincena_1
9000000240,1,247859.25,21,131.71,ATM_INT,20150519,US,ATM_INT,Martes,19,20120127.0,76.0,F,Personal Plus,21.0,1800000.0,700000.0,3,6078.29,1519.57,1618.55,3,96.58,4552.41,386.33,Quincena_2
9000000241,0,248030.64,12,23.59,ATM_INT,20150506,US,ATM_INT,Miercoles,6,20111121.0,238.0,F,Personal,25.0,535600.0,0.0,1,0.0,0.0,0.0,2,23.59,4552.41,23.59,Quincena_1
9000000242,0,249398.46,16,23.59,ATM_INT,20150515,US,ATM_INT,Viernes,15,20140801.0,19.0,F,Personal Plus,21.0,1300000.0,400000.0,1,0.0,0.0,0.0,3,13.39,4552.41,93.75,Quincena_1
